comment_score,Positive,Negative
495,0.15384615384615385,0.7692307692307693
1082,0.5,1.0
1194,0.3333333333333333,1.0
1356,0.0,1.0
1720,0.0,1.0
2031,0.0,1.0
2118,1.0,1.0
3499,1.0,1.0
-62,0.34,0.76
134,0.2631578947368421,0.9186602870813397
245,0.25925925925925924,0.8333333333333334
329,0.2,0.875
504,0.1,1.0
536,0.3,0.9
645,0.625,0.875
732,0.0,1.0
971,0.0,1.0
1081,0.0,1.0
1369,0.0,1.0
1590,0.0,1.0
1596,0.0,1.0
1611,0.5,1.0
1654,0.0,1.0
2160,0.0,1.0
2816,1.0,1.0
2843,1.0,1.0
3090,0.0,1.0
11626,0.0,1.0
-75,0.34375,0.71875
359,0.1111111111111111,0.8888888888888888
422,0.16666666666666666,1.0
634,0.1111111111111111,0.8888888888888888
1027,0.0,1.0
1097,0.25,1.0
1315,0.0,1.0
1565,0.0,1.0
1635,0.3333333333333333,0.6666666666666666
1719,0.0,1.0
2601,0.0,1.0
3815,0.0,1.0
6720,0.0,1.0
76,0.2651006711409396,0.9093959731543624
102,0.2411764705882353,0.9235294117647059
175,0.2543859649122807,0.9035087719298246
426,0.3333333333333333,0.9523809523809523
1507,0.0,1.0
1784,0.0,1.0
2374,0.0,1.0
2866,0.0,1.0
3596,0.0,1.0
4846,0.0,1.0
-102,0.2857142857142857,0.7857142857142857
-40,0.3254437869822485,0.8106508875739645
565,0.2727272727272727,0.7272727272727273
606,0.0,1.0
914,0.75,0.75
991,0.0,1.0
1973,0.0,1.0
2432,0.0,1.0
2467,0.0,1.0
4392,0.0,1.0
233,0.1951219512195122,0.9024390243902439
506,0.2727272727272727,1.0
684,0.3333333333333333,1.0
729,0.375,0.75
745,0.6666666666666666,0.8333333333333334
827,0.0,1.0
892,0.14285714285714285,1.0
1203,0.3333333333333333,1.0
2320,1.0,1.0
2329,0.0,1.0
2330,0.0,1.0
3159,0.0,1.0
5348,0.0,1.0
7410,0.0,1.0
4,0.25485046494093994,0.8924227192762001
92,0.23134328358208955,0.8955223880597015
163,0.20588235294117646,0.9411764705882353
230,0.2054794520547945,0.8767123287671232
391,0.14285714285714285,0.9047619047619048
549,0.3333333333333333,0.9333333333333333
727,0.14285714285714285,1.0
898,0.0,0.6666666666666666
1088,0.3333333333333333,1.0
1188,0.0,1.0
1408,0.0,1.0
1658,1.0,0.5
1659,0.5,1.0
1670,0.0,1.0
1753,1.0,1.0
2063,0.0,0.5
2986,0.0,1.0
3066,0.0,1.0
3385,0.0,1.0
-150,0.3333333333333333,0.3333333333333333
-148,0.6666666666666666,0.6666666666666666
308,0.2608695652173913,0.9130434782608695
604,0.3333333333333333,0.9166666666666666
810,0.3333333333333333,1.0
842,0.4,0.6
899,0.25,0.875
930,0.4,1.0
1065,0.6666666666666666,1.0
1095,0.0,0.8333333333333334
1221,0.0,1.0
1305,0.0,1.0
1317,1.0,1.0
1568,0.0,1.0
5963,0.0,1.0
5977,1.0,1.0
6618,0.0,1.0
-273,1.0,0.0
-128,0.25,0.75
118,0.2616487455197133,0.953405017921147
524,0.5882352941176471,0.8823529411764706
763,0.4,0.8
805,0.125,0.875
1078,0.0,1.0
1380,0.0,1.0
1872,0.0,1.0
1892,0.0,1.0
2739,0.0,1.0
5953,0.0,1.0
-153,0.5,0.5
13,0.2504535081046287,0.8997600795833577
272,0.29310344827586204,0.9137931034482759
568,0.23076923076923078,0.9230769230769231
687,0.0,0.9090909090909091
765,0.25,0.875
916,0.16666666666666666,1.0
1160,1.0,0.0
1455,1.0,1.0
1638,0.3333333333333333,0.6666666666666666
1788,0.0,1.0
1861,0.0,1.0
305,0.16216216216216217,0.9459459459459459
652,0.21428571428571427,0.7857142857142857
1272,0.5,1.0
1479,0.5,1.0
2851,1.0,0.0
4600,0.0,1.0
10750,0.0,1.0
36,0.24178868223189554,0.9014641867827463
75,0.2484076433121019,0.9012738853503185
302,0.2608695652173913,0.9565217391304348
603,0.16666666666666666,1.0
722,0.2,0.8
984,0.2,1.0
1557,0.0,1.0
1667,0.5,1.0
1913,0.0,1.0
1971,0.0,1.0
2034,0.0,1.0
2035,0.0,1.0
2252,0.0,1.0
2450,1.0,1.0
-171,0.6666666666666666,0.6666666666666666
-23,0.2978723404255319,0.8297872340425532
172,0.31746031746031744,0.9285714285714286
613,0.2,0.8
1053,0.0,1.0
3670,0.0,1.0
4714,0.0,1.0
-142,0.5,0.5
78,0.24299065420560748,0.8990654205607477
314,0.13793103448275862,0.9310344827586207
408,0.3,0.95
924,0.5,1.0
973,0.5,1.0
1101,0.0,1.0
1173,0.0,1.0
1275,0.6666666666666666,1.0
1324,0.0,1.0
1370,0.0,1.0
1462,0.0,1.0
2776,0.5,0.5
3708,0.0,1.0
3851,0.0,1.0
9692,0.0,1.0
10050,0.0,1.0
-83,0.38235294117647056,0.8235294117647058
579,0.25,1.0
780,0.0,1.0
1519,1.0,1.0
2897,0.0,1.0
3190,0.0,1.0
6737,1.0,0.0
-32,0.32781456953642385,0.7715231788079471
672,0.14285714285714285,0.8571428571428571
904,0.5,1.0
955,0.16666666666666666,1.0
1020,0.0,1.0
1072,0.0,1.0
2093,1.0,0.0
2208,1.0,1.0
2230,0.0,1.0
3675,0.0,1.0
-243,0.0,1.0
18,0.24387927395525538,0.8999577880962432
125,0.2742616033755274,0.9156118143459916
140,0.2468354430379747,0.8924050632911392
298,0.24528301886792453,0.9622641509433962
410,0.3684210526315789,0.8947368421052632
533,0.2222222222222222,0.7777777777777778
679,0.1111111111111111,1.0
1015,0.3333333333333333,1.0
1416,0.0,1.0
1830,0.0,1.0
1995,0.0,1.0
2946,0.5,0.5
3271,0.0,1.0
-186,1.0,1.0
289,0.21428571428571427,0.8095238095238095
607,0.4,1.0
983,0.3,1.0
1129,0.3333333333333333,1.0
1156,0.3333333333333333,0.6666666666666666
1290,0.0,1.0
1300,0.0,1.0
1499,1.0,1.0
1541,1.0,1.0
1586,0.0,1.0
1601,1.0,1.0
1615,0.0,1.0
2290,0.0,1.0
2386,0.0,0.0
3260,0.0,1.0
-248,1.0,0.0
-126,0.0,0.6666666666666666
-59,0.3181818181818182,0.8787878787878788
-51,0.35398230088495575,0.8141592920353983
670,0.4,1.0
1036,0.0,1.0
1070,0.5,1.0
1552,0.0,1.0
2023,1.0,1.0
2777,0.0,1.0
2823,0.0,1.0
2872,0.0,1.0
3221,0.0,1.0
4832,0.0,1.0
13724,0.0,1.0
-157,0.25,0.25
69,0.24251497005988024,0.9011976047904192
475,0.2,0.8666666666666667
913,0.0,1.0
1086,0.0,1.0
1148,0.5,1.0
1575,0.25,1.0
1646,0.0,1.0
1750,0.0,0.0
2258,1.0,1.0
3388,0.0,0.0
3833,0.0,1.0
14,0.2517310252996005,0.8968708388814913
374,0.22580645161290322,0.967741935483871
681,0.5,1.0
860,1.0,1.0
1014,0.6666666666666666,1.0
1123,0.0,1.0
1162,0.0,1.0
1318,0.0,1.0
1375,0.0,1.0
-161,1.0,1.0
594,0.5,0.875
733,0.09090909090909091,1.0
935,0.16666666666666666,1.0
1359,0.0,1.0
1509,1.0,1.0
1649,1.0,1.0
1865,1.0,0.0
2217,0.0,1.0
2867,1.0,0.0
4009,0.0,1.0
12313,0.0,1.0
216,0.1927710843373494,0.9036144578313253
286,0.22857142857142856,0.8857142857142857
598,0.5714285714285714,1.0
767,0.2,1.0
840,1.0,1.0
864,0.5,1.0
1109,0.4,0.8
1170,0.0,1.0
1197,0.5,1.0
1304,0.2,0.8
1311,0.0,1.0
1573,0.0,1.0
2074,0.0,1.0
2425,1.0,1.0
2689,0.0,1.0
2834,0.0,1.0
3529,0.0,0.0
4711,0.0,1.0
5538,1.0,1.0
5780,0.0,1.0
583,0.21428571428571427,0.9285714285714286
782,0.2,1.0
791,0.3333333333333333,0.6666666666666666
999,0.2,1.0
1223,0.0,1.0
1974,0.3333333333333333,1.0
2391,0.0,1.0
5312,0.0,1.0
-226,0.5,1.0
-152,0.0,0.5
137,0.22988505747126436,0.9080459770114943
173,0.29347826086956524,0.9021739130434783
194,0.27722772277227725,0.8811881188118812
505,0.2777777777777778,0.8333333333333334
601,0.125,1.0
626,0.5,1.0
692,0.25,0.75
1917,0.0,1.0
1922,0.5,1.0
2103,0.0,1.0
2150,0.0,1.0
2521,0.5,1.0
2811,0.0,1.0
2822,1.0,1.0
3297,0.0,0.0
3959,0.0,1.0
5077,0.0,1.0
-166,1.0,0.0
-130,0.3333333333333333,0.8333333333333334
21,0.2567510843710648,0.8961802154750245
135,0.20212765957446807,0.9042553191489362
238,0.2549019607843137,0.8823529411764706
547,0.1,0.8
809,0.25,1.0
877,0.5,1.0
1633,0.0,1.0
2187,0.0,1.0
2793,0.0,1.0
-120,0.2,0.8
-85,0.30434782608695654,0.9130434782608695
701,0.25,1.0
1177,0.0,1.0
1216,0.0,1.0
1226,0.5,0.5
1298,0.25,1.0
1767,0.0,1.0
1946,0.5,1.0
2249,0.5,1.0
2292,0.0,1.0
2337,0.0,1.0
2767,0.0,1.0
4796,0.0,1.0
5174,0.0,1.0
59,0.2647362978283351,0.9069286452947259
122,0.2675438596491228,0.9035087719298246
129,0.22018348623853212,0.8944954128440367
372,0.25,0.9642857142857143
542,0.2857142857142857,0.8571428571428571
620,0.14285714285714285,0.8571428571428571
1144,0.16666666666666666,1.0
1413,0.0,1.0
1470,0.0,1.0
1907,0.0,1.0
2105,0.0,1.0
3116,1.0,0.0
3707,0.0,1.0
5398,0.0,1.0
6992,0.0,1.0
8580,0.0,1.0
-125,0.0,1.0
335,0.2962962962962963,0.9259259259259259
651,0.16666666666666666,0.8333333333333334
759,0.375,0.875
960,0.0,1.0
1093,0.0,1.0
1169,0.5,1.0
1333,0.5,1.0
1352,0.0,1.0
1401,0.0,1.0
1981,0.0,1.0
2411,1.0,1.0
3621,0.0,1.0
-155,0.6,0.8
310,0.19047619047619047,0.9285714285714286
313,0.17777777777777778,0.8666666666666667
393,0.047619047619047616,0.9523809523809523
493,0.4444444444444444,0.8888888888888888
627,0.2727272727272727,0.8181818181818182
868,0.4,1.0
985,0.0,1.0
1030,0.2,0.8
1385,0.6666666666666666,1.0
1686,1.0,1.0
1996,0.0,1.0
2736,0.0,1.0
2847,1.0,1.0
4317,0.0,1.0
10334,0.0,1.0
-175,0.0,1.0
-22,0.33432835820895523,0.8313432835820895
15,0.25252223301696436,0.9012779313952619
81,0.22016460905349794,0.9197530864197531
165,0.23770491803278687,0.9262295081967213
223,0.2676056338028169,0.9014084507042254
315,0.16666666666666666,0.9285714285714286
878,0.0,1.0
1320,0.3333333333333333,1.0
1579,1.0,1.0
1605,0.0,1.0
1701,1.0,1.0
1881,0.0,1.0
2053,0.0,1.0
3705,0.0,1.0
4428,1.0,0.0
9587,0.0,1.0
180,0.25842696629213485,0.9438202247191011
195,0.34065934065934067,0.8791208791208791
436,0.25,1.0
438,0.29411764705882354,1.0
648,0.2,0.7
811,0.36363636363636365,0.9090909090909091
1417,0.0,0.6666666666666666
1457,0.0,1.0
1749,0.0,1.0
1992,0.0,1.0
2638,1.0,0.0
3074,0.0,1.0
3204,0.0,1.0
3761,0.0,1.0
4858,0.5,1.0
-211,0.0,1.0
-129,0.0,0.75
38,0.2423852423852424,0.8978978978978979
82,0.23029045643153526,0.9149377593360996
350,0.1935483870967742,0.9032258064516129
472,0.2777777777777778,0.9444444444444444
523,0.1,1.0
609,0.5,1.0
695,0.2,1.0
1220,1.0,1.0
1396,0.3333333333333333,0.6666666666666666
1500,0.0,1.0
1871,0.5,1.0
-69,0.24242424242424243,0.7272727272727273
97,0.21010638297872342,0.8962765957446809
133,0.21182266009852216,0.916256157635468
351,0.25,1.0
470,0.2222222222222222,1.0
663,0.0,0.875
723,0.3333333333333333,0.8333333333333334
980,0.0,1.0
1630,0.0,1.0
2597,0.0,1.0
3790,0.0,0.0
4363,1.0,1.0
4679,1.0,1.0
6220,0.0,1.0
-132,0.0,0.4
-43,0.3584905660377358,0.8113207547169812
30,0.2489840151720401,0.8984015172040097
42,0.23509933774834438,0.9089403973509934
73,0.23411371237458195,0.8846153846153846
151,0.2737430167597765,0.8715083798882681
401,0.16666666666666666,0.9166666666666666
582,0.16666666666666666,0.9166666666666666
708,0.3333333333333333,0.8888888888888888
895,0.75,1.0
1028,0.0,0.5
1180,0.0,0.75
1382,0.0,1.0
2169,0.0,1.0
2307,0.0,1.0
2751,0.0,1.0
7181,0.0,1.0
7331,0.0,1.0
90,0.24532710280373832,0.8995327102803738
159,0.2517482517482518,0.8951048951048951
256,0.25396825396825395,0.873015873015873
457,0.2,1.0
690,0.14285714285714285,1.0
709,0.14285714285714285,0.8571428571428571
851,0.16666666666666666,1.0
1276,0.0,1.0
2381,0.0,1.0
2679,0.0,1.0
2770,0.0,1.0
3450,0.0,1.0
3466,0.5,1.0
4041,1.0,1.0
4325,0.0,1.0
5268,0.0,0.0
-64,0.3877551020408163,0.7755102040816326
312,0.18518518518518517,1.0
338,0.23529411764705882,0.7647058823529411
425,0.09090909090909091,0.9090909090909091
445,0.2,0.8666666666666667
643,0.25,1.0
680,0.1111111111111111,0.6666666666666666
685,0.0,0.7142857142857143
771,0.2222222222222222,1.0
1029,0.0,1.0
1104,0.0,1.0
1193,0.0,0.6666666666666666
1377,0.2,1.0
2073,0.0,1.0
4172,0.0,1.0
4466,0.0,1.0
7229,0.0,0.0
-143,0.0,1.0
297,0.35,0.85
597,0.21428571428571427,0.9285714285714286
674,0.2222222222222222,0.8888888888888888
764,0.0,1.0
812,0.6,1.0
1043,1.0,1.0
1421,0.5,1.0
1868,0.0,1.0
1927,0.0,1.0
1965,0.0,1.0
2042,0.0,1.0
2428,0.0,1.0
3055,0.0,1.0
4104,0.0,1.0
5028,0.0,1.0
5864,0.0,1.0
7601,0.0,1.0
9041,1.0,1.0
-206,1.0,1.0
23,0.24519966015293118,0.9022939677145284
117,0.2384937238493724,0.899581589958159
291,0.35,0.825
783,0.2,1.0
1229,0.5,1.0
1502,0.0,1.0
1961,0.0,0.0
2713,0.0,0.0
4246,0.0,1.0
121,0.2374429223744292,0.8949771689497716
824,0.25,1.0
1176,0.0,1.0
1285,0.0,1.0
1828,0.0,1.0
1943,0.0,1.0
3583,0.0,1.0
4670,0.0,1.0
-56,0.35064935064935066,0.6883116883116883
-42,0.30113636363636365,0.7954545454545454
-9,0.3222513852435112,0.8241469816272966
46,0.2508185985592665,0.8965291421087099
217,0.25609756097560976,0.8902439024390244
284,0.2857142857142857,1.0
358,0.23529411764705882,1.0
409,0.25,0.75
494,0.45454545454545453,1.0
987,0.2,0.8
1008,0.0,1.0
1414,0.5,1.0
1660,0.5,1.0
1841,0.3333333333333333,0.6666666666666666
2561,1.0,1.0
2614,0.0,1.0
4097,0.0,1.0
-286,0.5,0.5
-258,0.0,0.0
-74,0.39473684210526316,0.8157894736842105
20,0.2506493506493506,0.8974025974025974
70,0.23363095238095238,0.9166666666666666
479,0.2857142857142857,0.9285714285714286
848,0.0,1.0
1215,0.0,1.0
1383,0.0,1.0
1422,0.3333333333333333,1.0
1525,0.0,1.0
1680,1.0,1.0
1759,1.0,1.0
1874,0.3333333333333333,0.6666666666666666
2057,0.0,1.0
2512,0.5,1.0
3722,0.0,1.0
3772,0.0,1.0
4673,0.0,1.0
5359,0.0,1.0
5522,0.0,1.0
5683,0.0,1.0
5838,0.0,1.0
-92,0.2857142857142857,0.7619047619047619
300,0.24444444444444444,0.9555555555555556
616,0.5,0.8333333333333334
781,0.5,1.0
1004,0.0,1.0
1133,0.3333333333333333,1.0
1168,1.0,1.0
1178,0.0,1.0
1365,0.5,1.0
1901,0.3333333333333333,1.0
1993,1.0,0.0
2716,1.0,1.0
3065,0.0,1.0
4987,0.0,1.0
-11,0.30515297906602257,0.8107890499194848
99,0.23384615384615384,0.92
444,0.25,0.9583333333333334
510,0.1,1.0
617,0.25,1.0
630,0.16666666666666666,1.0
676,0.2,0.8
799,0.16666666666666666,0.6666666666666666
937,0.0,1.0
976,0.2857142857142857,0.8571428571428571
1181,0.0,1.0
1792,0.0,1.0
2065,0.5,1.0
2284,0.0,1.0
2552,1.0,1.0
-314,0.0,1.0
-93,0.375,1.0
231,0.27692307692307694,0.8923076923076924
387,0.22727272727272727,0.9545454545454546
885,0.0,1.0
1349,0.3333333333333333,1.0
1916,0.5,0.5
2128,0.0,1.0
2631,0.0,0.5
2652,0.0,1.0
2756,0.0,1.0
3244,0.0,1.0
-89,0.35294117647058826,0.8823529411764706
-20,0.3358116480793061,0.8017348203221809
86,0.24649298597194388,0.9038076152304609
109,0.23741007194244604,0.920863309352518
354,0.2962962962962963,0.8518518518518519
483,0.2631578947368421,0.8947368421052632
640,0.3333333333333333,1.0
1313,0.0,1.0
1610,0.0,0.5
2651,0.0,1.0
3648,0.0,0.0
4054,0.0,1.0
4329,1.0,1.0
-379,0.0,1.0
476,0.3333333333333333,0.9166666666666666
660,0.1,1.0
802,0.3333333333333333,1.0
918,0.3333333333333333,0.6666666666666666
1131,0.0,1.0
1450,0.0,1.0
1564,0.0,1.0
1637,0.0,1.0
2815,1.0,1.0
-134,0.0,0.3333333333333333
-113,0.3333333333333333,0.6666666666666666
770,0.42857142857142855,0.7142857142857143
793,0.0,1.0
832,0.14285714285714285,1.0
862,0.0,1.0
1006,0.75,1.0
2083,0.0,1.0
2892,0.0,1.0
3279,0.0,1.0
-167,0.0,1.0
60,0.2657200811359026,0.896551724137931
189,0.225,0.95
545,0.6,0.8
1026,0.2,1.0
1094,0.0,1.0
1270,0.0,1.0
1391,0.0,1.0
2138,0.0,1.0
2345,0.0,1.0
2609,0.0,1.0
2886,0.0,1.0
4816,0.0,1.0
5654,0.0,1.0
-242,1.0,1.0
-201,0.6666666666666666,0.6666666666666666
-99,0.375,0.75
-21,0.30779054916985954,0.8084291187739464
311,0.40625,0.90625
534,0.23529411764705882,0.9411764705882353
578,0.25,0.8333333333333334
798,0.3333333333333333,1.0
873,0.0,0.75
1195,0.3333333333333333,1.0
1249,0.0,1.0
1260,0.5,0.5
1293,0.0,1.0
1351,0.0,1.0
1411,1.0,1.0
1676,0.0,1.0
1684,0.5,0.5
2313,0.0,1.0
3142,1.0,1.0
3157,0.0,1.0
-31,0.3241590214067278,0.8501529051987767
93,0.23056994818652848,0.9067357512953368
566,0.0,1.0
569,0.0,0.75
633,0.2222222222222222,0.8888888888888888
717,0.16666666666666666,1.0
721,0.14285714285714285,0.8571428571428571
888,0.5,0.8333333333333334
969,0.0,1.0
1111,0.25,0.5
1835,0.0,1.0
2774,0.0,1.0
3693,1.0,1.0
5511,0.0,1.0
7945,0.0,1.0
-94,0.5,0.9166666666666666
40,0.24134419551934827,0.8940936863543788
204,0.2696629213483146,0.9101123595505618
251,0.2545454545454545,0.9090909090909091
259,0.3220338983050847,0.8983050847457628
366,0.2608695652173913,0.9130434782608695
666,0.0,1.0
707,0.4,1.0
1183,1.0,1.0
1477,0.3333333333333333,1.0
1644,0.0,1.0
3359,0.0,1.0
5298,0.0,1.0
282,0.14285714285714285,0.9523809523809523
285,0.23529411764705882,0.9607843137254902
647,0.3333333333333333,1.0
1106,0.5,1.0
1281,0.6666666666666666,1.0
1492,0.0,1.0
1539,1.0,1.0
1604,0.0,1.0
1616,0.0,1.0
1702,0.0,1.0
2000,0.0,1.0
2001,0.0,1.0
2387,0.5,1.0
2875,0.0,1.0
4481,0.0,1.0
7654,0.0,1.0
-207,0.0,0.0
-138,0.3333333333333333,0.6666666666666666
147,0.2037037037037037,0.9135802469135802
787,0.0,1.0
887,0.0,1.0
908,0.5,0.6666666666666666
1184,0.0,1.0
1294,0.3333333333333333,1.0
1495,0.3333333333333333,0.3333333333333333
1839,0.0,1.0
2267,0.25,0.75
3973,0.0,1.0
-254,0.5,0.5
183,0.3010752688172043,0.8924731182795699
522,0.21428571428571427,1.0
527,0.3333333333333333,1.0
571,0.2,0.9
725,0.0,1.0
728,0.5714285714285714,0.8571428571428571
837,0.25,1.0
1032,0.0,1.0
1049,0.2,0.8
1142,0.4,1.0
1634,0.0,1.0
2049,0.0,1.0
2375,0.0,1.0
2574,0.0,1.0
3597,1.0,1.0
4570,1.0,0.0
240,0.16071428571428573,0.9821428571428571
263,0.25862068965517243,0.896551724137931
396,0.2,1.0
1003,0.0,1.0
1017,0.0,1.0
1057,0.0,0.75
1165,0.0,1.0
1262,1.0,1.0
1860,0.0,1.0
2048,0.0,1.0
2321,0.0,0.5
2749,0.0,0.0
3830,0.0,1.0
4008,0.0,1.0
4299,0.0,1.0
-191,1.0,1.0
-184,0.3333333333333333,0.6666666666666666
-66,0.3333333333333333,0.7435897435897436
16,0.2564973670800068,0.8974859860710039
64,0.23345817727840198,0.9126092384519351
917,0.14285714285714285,0.8571428571428571
1022,0.0,1.0
1442,0.0,0.0
1620,0.0,1.0
2627,0.0,1.0
5352,0.0,1.0
-210,0.5,0.5
-29,0.3235294117647059,0.8294117647058824
281,0.12962962962962962,0.9629629629629629
336,0.1951219512195122,0.975609756097561
612,0.2727272727272727,1.0
698,0.3333333333333333,0.6666666666666666
839,1.0,1.0
1039,0.0,1.0
1985,0.0,0.5
2702,0.0,1.0
2890,0.0,1.0
3012,0.0,1.0
3299,0.0,1.0
3458,0.5,1.0
15309,0.0,1.0
-244,0.5,1.0
-100,0.3333333333333333,0.7333333333333333
91,0.2327790973871734,0.9121140142517815
152,0.25903614457831325,0.9096385542168675
267,0.31666666666666665,0.9166666666666666
317,0.25,0.9375
357,0.16666666666666666,0.9166666666666666
416,0.2631578947368421,0.8421052631578947
584,0.38461538461538464,1.0
667,0.3333333333333333,0.6666666666666666
788,0.6666666666666666,0.6666666666666666
835,0.0,0.875
2783,0.0,1.0
5597,0.0,1.0
5662,1.0,0.0
8329,0.0,1.0
14945,1.0,1.0
-1,0.2797240487226474,0.8392260429018001
261,0.22413793103448276,0.9137931034482759
398,0.11764705882352941,0.9411764705882353
757,0.4444444444444444,0.6666666666666666
808,0.25,1.0
956,0.0,1.0
1061,0.0,1.0
1067,0.5,0.5
1645,0.0,1.0
1652,0.0,1.0
1952,0.0,1.0
2146,0.0,1.0
2427,0.0,1.0
2480,0.0,1.0
2595,0.0,1.0
2603,1.0,1.0
3146,0.0,1.0
3301,0.0,1.0
-80,0.5769230769230769,0.6153846153846154
-76,0.5185185185185185,0.7037037037037037
-67,0.35555555555555557,0.8
489,0.0,1.0
625,0.1111111111111111,0.8888888888888888
949,0.25,1.0
1288,0.3333333333333333,1.0
1523,1.0,1.0
1603,1.0,1.0
1929,0.0,1.0
4774,0.0,1.0
6126,1.0,1.0
45,0.2676864244741874,0.9069471000637349
47,0.2426981919332406,0.9095966620305981
53,0.22990492653414002,0.9066551426101987
148,0.2012987012987013,0.9415584415584416
394,0.1891891891891892,0.918918918918919
484,0.35714285714285715,0.8571428571428571
531,0.23529411764705882,0.9411764705882353
572,0.5,1.0
619,0.15384615384615385,1.0
669,0.0,1.0
972,0.16666666666666666,1.0
1159,0.5,1.0
1394,0.5,1.0
1443,0.25,0.75
1755,0.0,1.0
2644,0.0,1.0
3194,1.0,1.0
3798,0.0,1.0
7315,0.0,0.0
8597,0.0,1.0
169,0.2671232876712329,0.952054794520548
751,0.2,1.0
786,0.5,1.0
1286,0.2,1.0
1384,0.0,1.0
1431,0.0,1.0
2159,0.0,1.0
2617,1.0,1.0
3743,0.0,1.0
3788,0.0,1.0
3805,0.0,1.0
-5,0.29959359918719836,0.8310896621793243
273,0.23076923076923078,0.8974358974358975
758,0.16666666666666666,1.0
1033,0.0,1.0
1105,0.5,1.0
1158,0.0,1.0
1205,0.0,1.0
1656,0.0,1.0
1854,0.0,1.0
3002,0.0,1.0
4388,0.0,1.0
8240,1.0,1.0
-139,0.2857142857142857,0.5714285714285714
24,0.2504970178926441,0.905114765949756
340,0.13043478260869565,1.0
456,0.29411764705882354,0.8823529411764706
458,0.2222222222222222,1.0
739,0.6,1.0
1092,0.0,0.75
1147,0.0,1.0
1214,0.0,1.0
1325,0.3333333333333333,1.0
1704,1.0,0.0
2121,0.0,1.0
3894,0.0,1.0
4869,0.0,1.0
7655,1.0,1.0
-127,0.4444444444444444,0.5555555555555556
-52,0.27941176470588236,0.75
211,0.3333333333333333,0.8452380952380952
469,0.18518518518518517,0.8888888888888888
526,0.16666666666666666,1.0
1587,0.0,1.0
2203,1.0,1.0
2475,0.0,1.0
2545,0.0,1.0
